"source_header_ref","xlcall_category","xlcall_symbol","xlcall_numeric_code","xlcall_flag_kind","xlcall_code_expression","oxfunc_surface_stable_id","oxfunc_canonical_surface_name","oxfunc_match_status","note"
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcLabelProperties","436","xlCommand","(436 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcListboxProperties","437","xlCommand","(437 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEditboxProperties","438","xlCommand","(438 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPivotRefresh","439","xlCommand","(439 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcLinkCombo","440","xlCommand","(440 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOpenText","441","xlCommand","(441 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcHideDialog","442","xlCommand","(442 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSetDialogFocus","443","xlCommand","(443 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEnableObject","444","xlCommand","(444 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPushbuttonProperties","445","xlCommand","(445 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSetDialogDefault","446","xlCommand","(446 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFilter","447","xlCommand","(447 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFilterShowAll","448","xlCommand","(448 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcClearOutline","449","xlCommand","(449 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFunctionWizard","450","xlCommand","(450 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAddListItem","451","xlCommand","(451 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSetListItem","452","xlCommand","(452 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcRemoveListItem","453","xlCommand","(453 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSelectListItem","454","xlCommand","(454 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSetControlValue","455","xlCommand","(455 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSaveCopyAs","456","xlCommand","(456 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsListsAdd","458","xlCommand","(458 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOptionsListsDelete","459","xlCommand","(459 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSeriesAxes","460","xlCommand","(460 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSeriesX","461","xlCommand","(461 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSeriesY","462","xlCommand","(462 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcErrorbarX","463","xlCommand","(463 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcErrorbarY","464","xlCommand","(464 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFormatChart","465","xlCommand","(465 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSeriesOrder","466","xlCommand","(466 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailLogoff","467","xlCommand","(467 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcClearRoutingSlip","468","xlCommand","(468 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAppActivateMicrosoft","469","xlCommand","(469 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailEditMailer","470","xlCommand","(470 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcOnSheet","471","xlCommand","(471 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcStandardWidth","472","xlCommand","(472 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcScenarioMerge","473","xlCommand","(473 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcSummaryInfo","474","xlCommand","(474 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcFindFile","475","xlCommand","(475 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcActiveCellFont","476","xlCommand","(476 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcEnableTipwizard","477","xlCommand","(477 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcVbaMakeAddin","478","xlCommand","(478 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcInsertdatatable","480","xlCommand","(480 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcWorkgroupOptions","481","xlCommand","(481 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcMailSendMailer","482","xlCommand","(482 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcAutocorrect","485","xlCommand","(485 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPostDocument","489","xlCommand","(489 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcPicklist","491","xlCommand","(491 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcViewShow","493","xlCommand","(493 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcViewDefine","494","xlCommand","(494 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","command","xlcViewDelete","495","xlCommand","(495 | xlCommand)","","","command_outside_function_catalog","Excel C API command code; not a worksheet function catalog row in OxFunc."
